,Unnamed: 0,feature,class_label
29,29,"[[-119.322827   -133.92022298 -157.22082359 ... -118.86863702
  -114.07437636    0.        ]
 [ 141.66183863  158.33008681  181.30209388 ...  192.01753321
   185.07426135    0.        ]
 [  -7.35504538  -18.63686365  -37.23758489 ...  -42.31455357
   -36.99407648    0.        ]
 ...
 [   1.71609681   -2.46958859   -1.85951408 ...   -0.91977461
     1.94354151    0.        ]
 [   2.91326942    1.38323619    1.39705896 ...   -2.76139344
    -5.21319722    0.        ]
 [  -5.58801561   -2.70493253    0.75523479 ...   -2.69827525
    -4.3729719     0.        ]]",airplane
16,16,"[[-2.13031414e+02 -2.17498949e+02 -2.14885560e+02 ... -1.48097295e+02
  -1.57370935e+02  0.00000000e+00]
 [ 2.15071508e+02  2.29869736e+02  2.31637673e+02 ...  2.33580339e+02
   2.28940086e+02  0.00000000e+00]
 [ 1.14546740e+01 -7.04771795e-01 -7.63233565e+00 ... -4.32679046e+01
  -4.29013489e+01  0.00000000e+00]
 ...
 [ 3.11025663e+00  7.54820674e+00  7.28174912e+00 ...  3.05589927e+00
  -4.54434879e-01  0.00000000e+00]
 [ 4.70684434e+00  7.51748372e+00  8.37399275e+00 ...  3.39634985e+00
   3.73448980e+00  0.00000000e+00]
 [ 3.51606174e+00  4.67680615e+00  4.82003410e+00 ...  1.37658481e+00
   1.23577520e-01  0.00000000e+00]]",airplane
3,3,"[[-1.11415654e+02 -1.10448372e+02 -1.03168849e+02 ... -1.46634092e+02
  -1.48585862e+02  0.00000000e+00]
 [ 1.35387323e+02  1.44386524e+02  1.37518516e+02 ...  1.96356661e+02
   1.97831938e+02  0.00000000e+00]
 [-4.97478512e+00 -5.87247886e+00 -1.48210232e+01 ... -5.59098837e+00
  -3.24269311e+00  0.00000000e+00]
 ...
 [-3.56656468e+00 -1.72232009e+00  1.26141676e+00 ... -1.03267287e+00
  -9.46503715e-01  0.00000000e+00]
 [-6.98625750e+00 -5.19093851e+00  7.61762695e-02 ... -3.63916114e-01
  -3.89116617e+00  0.00000000e+00]
 [-2.46423121e+00 -5.96879394e+00 -3.76958483e+00 ... -6.40845645e-01
  -3.55865313e+00  0.00000000e+00]]",airplane
8,8,"[[-321.97864084 -309.57116617 -297.39723935 ...    0.
     0.            0.        ]
 [ 175.54045603  186.85918306  191.74079342 ...    0.
     0.            0.        ]
 [ -68.91530899  -63.75999766  -62.66969101 ...    0.
     0.            0.        ]
 ...
 [  -8.19149314   -6.17951006   -4.64850157 ...    0.
     0.            0.        ]
 [  -0.47795414   -1.391388     -2.6248147  ...    0.
     0.            0.        ]
 [   1.62007095   -3.05666764   -1.52247237 ...    0.
     0.            0.        ]]",airplane
39,39,"[[-1.03242599e+02 -1.02649946e+02 -1.11395218e+02 ... -1.36623799e+02
  -1.46243566e+02  0.00000000e+00]
 [ 1.55081139e+02  1.66007202e+02  1.76944870e+02 ...  1.25482613e+02
   1.22468328e+02  0.00000000e+00]
 [-3.94878622e+01 -4.85163553e+01 -5.49462859e+01 ... -3.05938369e+01
  -2.58587127e+01  0.00000000e+00]
 ...
 [-2.53219389e+00 -2.94568715e+00 -3.20956773e+00 ...  1.56013855e+00
   4.03554532e+00  0.00000000e+00]
 [-1.91911633e+00  9.85391473e-01  6.64604704e-01 ...  3.24902000e+00
   9.08810518e+00  0.00000000e+00]
 [-7.60268068e-02  2.57499965e+00  1.94613631e+00 ...  9.38951914e-02
   5.41553138e+00  0.00000000e+00]]",airplane
4,4,"[[-245.20263645 -262.30618224 -310.19792169 ... -363.41267597
  -348.37879262    0.        ]
 [ 187.75255284  212.10434833  270.57562814 ...  245.04599986
   232.2076304     0.        ]
 [  34.00273925   19.56820001  -22.4589159  ...    1.38403904
    12.32360966    0.        ]
 ...
 [  -4.57930265   -2.86564164   -2.53847579 ...    0.60892148
    -0.6915104     0.        ]
 [   0.38741298   -2.85360469   -1.41456136 ...    4.39867254
     1.99605046    0.        ]
 [  -1.62660402   -3.83247422   -3.76107606 ...    7.13027265
     9.00945119    0.        ]]",airplane
2,2,"[[-9.66332069e+01 -9.99334122e+01 -1.11669684e+02 ... -1.22326930e+02
  -1.25237931e+02  0.00000000e+00]
 [ 1.96401150e+02  2.04648080e+02  2.09270528e+02 ...  1.88391153e+02
   1.86229401e+02  0.00000000e+00]
 [-3.16380124e+01 -4.00244512e+01 -5.62642357e+01 ... -3.12377934e+01
  -2.36833015e+01  0.00000000e+00]
 ...
 [ 1.02589767e+00 -2.09047574e-01 -1.75531756e+00 ...  6.40555698e+00
   9.82125479e+00  0.00000000e+00]
 [-1.62548272e+00  7.00630244e-02  1.94228570e+00 ...  1.20717261e+00
   2.23723277e+00  0.00000000e+00]
 [ 1.60982553e+00  3.82970535e+00  3.16950578e+00 ...  1.35188428e+00
   1.24936333e+00  0.00000000e+00]]",airplane
33,33,"[[-2.10653451e+02 -2.04558450e+02 -2.03455319e+02 ... -2.06347149e+02
  -2.08799570e+02  0.00000000e+00]
 [ 1.65155400e+02  1.76809329e+02  1.81289041e+02 ...  1.76355407e+02
   1.74933037e+02  0.00000000e+00]
 [ 1.51066217e+00 -1.12418097e+00 -9.24853045e+00 ... -5.67313849e+00
  -1.00081785e+01  0.00000000e+00]
 ...
 [ 7.20487695e+00  6.77357950e+00  6.27540289e+00 ...  1.25009986e+00
   5.31980064e-02  0.00000000e+00]
 [ 2.54569012e+00 -3.97691742e-01 -5.71620653e-01 ... -6.01243012e-01
  -2.39551706e+00  0.00000000e+00]
 [-1.73836634e+00 -6.26694269e-01  2.18001900e+00 ... -3.85903680e+00
  -6.96476073e+00  0.00000000e+00]]",airplane
31,31,"[[-259.30658456 -261.18203609 -265.89861806 ... -226.6889282
  -229.76308103    0.        ]
 [ 161.70723829  168.28052576  175.1210608  ...  190.9807122
   188.25731059    0.        ]
 [  -7.34195863  -24.13500598  -43.15521312 ...  -26.23126166
   -22.33423885    0.        ]
 ...
 [   1.459113     -2.65045548    0.56960053 ...    6.36648726
     2.5435121     0.        ]
 [   1.83126499   -4.6956944    -4.40976016 ...    5.97242485
     4.10788525    0.        ]
 [   0.88525975   -5.9859774    -8.49511643 ...    4.60877115
     4.13403026    0.        ]]",airplane
24,24,"[[-2.71638060e+02 -2.75033360e+02 -2.76969865e+02 ... -1.59660808e+01
  -2.19924348e+01  0.00000000e+00]
 [ 1.49455449e+02  1.52979609e+02  1.55378840e+02 ...  1.06630935e+02
   1.00598061e+02  0.00000000e+00]
 [-2.48130911e+01 -3.42704993e+01 -3.74128088e+01 ... -4.78279054e+00
  -8.94270367e+00  0.00000000e+00]
 ...
 [ 6.97384832e-01 -2.83213897e+00 -6.68631772e+00 ...  3.24737165e+00
   4.09969408e+00  0.00000000e+00]
 [-2.16870122e+00 -3.32740007e+00 -3.49628550e+00 ... -1.50135419e-02
  -2.35596018e+00  0.00000000e+00]
 [-3.28623151e+00  6.92148289e-01  1.42772499e+00 ...  1.07902110e+00
  -7.19491713e+00  0.00000000e+00]]",airplane
39,39,"[[-1.03242599e+02 -1.02649946e+02 -1.11395218e+02 ... -1.36623799e+02
  -1.46243566e+02  0.00000000e+00]
 [ 1.55081139e+02  1.66007202e+02  1.76944870e+02 ...  1.25482613e+02
   1.22468328e+02  0.00000000e+00]
 [-3.94878622e+01 -4.85163553e+01 -5.49462859e+01 ... -3.05938369e+01
  -2.58587127e+01  0.00000000e+00]
 ...
 [-2.53219389e+00 -2.94568715e+00 -3.20956773e+00 ...  1.56013855e+00
   4.03554532e+00  0.00000000e+00]
 [-1.91911633e+00  9.85391473e-01  6.64604704e-01 ...  3.24902000e+00
   9.08810518e+00  0.00000000e+00]
 [-7.60268068e-02  2.57499965e+00  1.94613631e+00 ...  9.38951914e-02
   5.41553138e+00  0.00000000e+00]]",airplane
16,16,"[[-2.13031414e+02 -2.17498949e+02 -2.14885560e+02 ... -1.48097295e+02
  -1.57370935e+02  0.00000000e+00]
 [ 2.15071508e+02  2.29869736e+02  2.31637673e+02 ...  2.33580339e+02
   2.28940086e+02  0.00000000e+00]
 [ 1.14546740e+01 -7.04771795e-01 -7.63233565e+00 ... -4.32679046e+01
  -4.29013489e+01  0.00000000e+00]
 ...
 [ 3.11025663e+00  7.54820674e+00  7.28174912e+00 ...  3.05589927e+00
  -4.54434879e-01  0.00000000e+00]
 [ 4.70684434e+00  7.51748372e+00  8.37399275e+00 ...  3.39634985e+00
   3.73448980e+00  0.00000000e+00]
 [ 3.51606174e+00  4.67680615e+00  4.82003410e+00 ...  1.37658481e+00
   1.23577520e-01  0.00000000e+00]]",airplane
33,33,"[[-2.10653451e+02 -2.04558450e+02 -2.03455319e+02 ... -2.06347149e+02
  -2.08799570e+02  0.00000000e+00]
 [ 1.65155400e+02  1.76809329e+02  1.81289041e+02 ...  1.76355407e+02
   1.74933037e+02  0.00000000e+00]
 [ 1.51066217e+00 -1.12418097e+00 -9.24853045e+00 ... -5.67313849e+00
  -1.00081785e+01  0.00000000e+00]
 ...
 [ 7.20487695e+00  6.77357950e+00  6.27540289e+00 ...  1.25009986e+00
   5.31980064e-02  0.00000000e+00]
 [ 2.54569012e+00 -3.97691742e-01 -5.71620653e-01 ... -6.01243012e-01
  -2.39551706e+00  0.00000000e+00]
 [-1.73836634e+00 -6.26694269e-01  2.18001900e+00 ... -3.85903680e+00
  -6.96476073e+00  0.00000000e+00]]",airplane
9,9,"[[-274.57437664 -262.47945684 -261.33653081 ...  -73.44813044
   -65.92302705    0.        ]
 [ 128.66588625  143.05960197  145.29283896 ...   95.44861714
    97.84868337    0.        ]
 [ -28.52987052  -33.34345947  -35.2338212  ...  -32.73329565
   -19.6106824     0.        ]
 ...
 [  -9.91460497   -4.47531155   -2.08133133 ...    1.56989578
     3.87451326    0.        ]
 [  -1.87084125    2.23173376    4.58502494 ...    1.00267625
     0.42371586    0.        ]
 [   2.93263112    3.41350501    5.55579971 ...    7.91646988
     8.42691419    0.        ]]",airplane
9,9,"[[-274.57437664 -262.47945684 -261.33653081 ...  -73.44813044
   -65.92302705    0.        ]
 [ 128.66588625  143.05960197  145.29283896 ...   95.44861714
    97.84868337    0.        ]
 [ -28.52987052  -33.34345947  -35.2338212  ...  -32.73329565
   -19.6106824     0.        ]
 ...
 [  -9.91460497   -4.47531155   -2.08133133 ...    1.56989578
     3.87451326    0.        ]
 [  -1.87084125    2.23173376    4.58502494 ...    1.00267625
     0.42371586    0.        ]
 [   2.93263112    3.41350501    5.55579971 ...    7.91646988
     8.42691419    0.        ]]",airplane
21,21,"[[-3.23830156e+02 -3.32861175e+02 -3.46868724e+02 ... -3.80768346e+02
  -3.87931167e+02  0.00000000e+00]
 [ 1.92957335e+02  2.12550235e+02  2.47068610e+02 ...  2.17809183e+02
   2.17817333e+02  0.00000000e+00]
 [ 6.85821450e+01  4.90569324e+01  1.29184571e+01 ...  1.91196880e+01
   2.64373666e+01  0.00000000e+00]
 ...
 [ 6.45517104e-01 -1.23935559e+00 -2.11348806e+00 ...  2.36316037e-01
   3.10142640e+00  0.00000000e+00]
 [ 3.87818296e+00  6.38171828e-01 -3.56776727e-01 ...  1.14912404e+00
   5.13630040e+00  0.00000000e+00]
 [ 5.49033420e+00  5.49838026e+00  4.97540137e+00 ... -1.98408616e+00
  -1.62597105e+00  0.00000000e+00]]",airplane
30,30,"[[-203.57507457 -211.21862717 -233.95937338 ... -253.71116199
  -250.74607301    0.        ]
 [ 184.53836605  197.51047495  216.31236074 ...  214.35722605
   206.01777064    0.        ]
 [ -17.0903225   -28.8273329   -51.73523528 ...  -37.70690154
   -23.07764924    0.        ]
 ...
 [   2.24581913   -3.57809328   -8.37902249 ...   -8.64914287
    -9.62848979    0.        ]
 [   3.94359694    0.25570258   -3.91964224 ...   -5.82401281
    -6.60183848    0.        ]
 [  -7.70702211   -7.03394113   -6.42847782 ...   -2.0195836
    -1.04247003    0.        ]]",airplane
4,4,"[[-245.20263645 -262.30618224 -310.19792169 ... -363.41267597
  -348.37879262    0.        ]
 [ 187.75255284  212.10434833  270.57562814 ...  245.04599986
   232.2076304     0.        ]
 [  34.00273925   19.56820001  -22.4589159  ...    1.38403904
    12.32360966    0.        ]
 ...
 [  -4.57930265   -2.86564164   -2.53847579 ...    0.60892148
    -0.6915104     0.        ]
 [   0.38741298   -2.85360469   -1.41456136 ...    4.39867254
     1.99605046    0.        ]
 [  -1.62660402   -3.83247422   -3.76107606 ...    7.13027265
     9.00945119    0.        ]]",airplane
23,23,"[[-6.55184273e+01 -6.06872261e+01 -5.53037856e+01 ... -2.88763060e+02
  -2.86844407e+02  0.00000000e+00]
 [ 1.92162235e+02  1.96521633e+02  1.94273799e+02 ...  2.21210079e+02
   2.09081543e+02  0.00000000e+00]
 [-2.39222939e+01 -1.76569117e+01 -1.90937961e+01 ...  1.73865833e+01
   3.43605151e+01  0.00000000e+00]
 ...
 [ 4.94781633e+00  5.02536337e-01 -2.64918300e+00 ...  4.03604437e+00
   6.27714453e+00  0.00000000e+00]
 [-3.07728562e+00  2.21468600e-01  4.02109352e+00 ...  2.82560680e+00
   8.76294451e+00  0.00000000e+00]
 [-1.60581283e-01 -3.93763541e-01  1.37634328e+00 ...  1.03205066e+00
   7.41908316e+00  0.00000000e+00]]",airplane
22,22,"[[-2.64621963e+02 -2.85451103e+02 -3.25715329e+02 ... -3.23266965e+02
  -3.08520068e+02  0.00000000e+00]
 [ 1.64562960e+02  1.93369185e+02  2.44103709e+02 ...  2.40442491e+02
   2.12438227e+02  0.00000000e+00]
 [ 5.01863858e+01  4.10736384e+01  1.04623578e+01 ...  2.49220493e+01
   3.91305412e+01  0.00000000e+00]
 ...
 [-2.54028187e+00  5.44876076e-01  2.95435348e+00 ...  4.23291097e+00
   5.09838664e+00  0.00000000e+00]
 [ 1.10617225e+00  4.91360880e-01  2.68558023e+00 ...  2.04989592e+00
  -2.66058515e+00  0.00000000e+00]
 [ 3.56431850e+00 -7.28561306e-02 -5.58065184e+00 ... -4.36830263e-01
  -2.55035177e+00  0.00000000e+00]]",airplane
30,30,"[[-203.57507457 -211.21862717 -233.95937338 ... -253.71116199
  -250.74607301    0.        ]
 [ 184.53836605  197.51047495  216.31236074 ...  214.35722605
   206.01777064    0.        ]
 [ -17.0903225   -28.8273329   -51.73523528 ...  -37.70690154
   -23.07764924    0.        ]
 ...
 [   2.24581913   -3.57809328   -8.37902249 ...   -8.64914287
    -9.62848979    0.        ]
 [   3.94359694    0.25570258   -3.91964224 ...   -5.82401281
    -6.60183848    0.        ]
 [  -7.70702211   -7.03394113   -6.42847782 ...   -2.0195836
    -1.04247003    0.        ]]",airplane
28,28,"[[   3.00763059   -2.03720433   -8.73933315 ... -139.83603453
  -138.03285486    0.        ]
 [ 145.86264967  153.63123315  156.63722346 ...  194.88025448
   190.51155692    0.        ]
 [ -20.10143965  -30.70584783  -52.38723418 ...  -46.09614733
   -43.62298112    0.        ]
 ...
 [   4.62829152    1.75671988   -7.17739767 ...   -5.28993019
    -5.27365555    0.        ]
 [   5.74278575    3.11883397   -3.2059654  ...   -4.06151419
    -3.70344638    0.        ]
 [  -2.99888245   -5.36281998   -5.13759116 ...   -4.11665285
    -0.4002781     0.        ]]",airplane
20,20,"[[-2.09729307e+01 -3.78495378e+01 -7.10681499e+01 ... -1.80843955e+02
  -1.68768960e+02  0.00000000e+00]
 [ 1.44163997e+02  1.58264150e+02  1.91952107e+02 ...  2.48534644e+02
   2.37497524e+02  0.00000000e+00]
 [-2.55352497e+01 -3.63407835e+01 -6.92135825e+01 ... -2.13573983e+01
  -5.94769862e+00  0.00000000e+00]
 ...
 [ 8.94331580e-02  8.61453530e-02  3.93160866e-01 ...  4.20444110e+00
   7.12840962e+00  0.00000000e+00]
 [-2.31601650e+00 -1.65385886e+00  5.94688096e-01 ... -2.56083316e+00
  -3.65419300e+00  0.00000000e+00]
 [ 3.33255384e-01  5.84246433e-01  8.80279507e-01 ...  2.90032605e-01
   3.54359081e+00  0.00000000e+00]]",airplane
38,38,"[[-9.75261547e+01 -9.35983963e+01 -9.20491717e+01 ... -1.66300420e+02
  -1.64183453e+02  0.00000000e+00]
 [ 1.87128119e+02  1.89167497e+02  1.95147150e+02 ...  2.11942895e+02
   1.97294670e+02  0.00000000e+00]
 [-3.81159619e+01 -4.83336176e+01 -5.73403192e+01 ... -4.68153723e+01
  -3.15046017e+01  0.00000000e+00]
 ...
 [-2.74622045e+00 -1.75837439e+00 -4.04002512e+00 ... -8.83771667e+00
  -1.06482014e+01  0.00000000e+00]
 [ 4.62483926e-01 -1.95409126e-01  8.38481832e-02 ... -5.28194514e+00
  -5.60293059e+00  0.00000000e+00]
 [ 3.07547184e+00  9.88387671e-01 -1.36204455e+00 ... -5.83901762e+00
  -2.48405322e+00  0.00000000e+00]]",airplane
14,14,"[[-229.50002881 -236.47318322 -239.45049247 ... -222.42726291
  -217.83787299    0.        ]
 [ 190.173286    213.31382176  216.51510665 ...  247.25489967
   245.26026534    0.        ]
 [ -30.37235076  -50.97634692  -53.57720048 ...  -27.50595695
   -16.35510484    0.        ]
 ...
 [  -0.42861188   -1.80456656   -3.57072541 ...   -5.18157103
    -6.95995391    0.        ]
 [   1.05871779   -2.70385752   -4.2747416  ...   -4.40877759
    -7.4102617     0.        ]
 [  -3.8267002    -3.44965613   -2.14991938 ...   -1.89909188
    -1.83025425    0.        ]]",airplane
22,22,"[[-2.64621963e+02 -2.85451103e+02 -3.25715329e+02 ... -3.23266965e+02
  -3.08520068e+02  0.00000000e+00]
 [ 1.64562960e+02  1.93369185e+02  2.44103709e+02 ...  2.40442491e+02
   2.12438227e+02  0.00000000e+00]
 [ 5.01863858e+01  4.10736384e+01  1.04623578e+01 ...  2.49220493e+01
   3.91305412e+01  0.00000000e+00]
 ...
 [-2.54028187e+00  5.44876076e-01  2.95435348e+00 ...  4.23291097e+00
   5.09838664e+00  0.00000000e+00]
 [ 1.10617225e+00  4.91360880e-01  2.68558023e+00 ...  2.04989592e+00
  -2.66058515e+00  0.00000000e+00]
 [ 3.56431850e+00 -7.28561306e-02 -5.58065184e+00 ... -4.36830263e-01
  -2.55035177e+00  0.00000000e+00]]",airplane
32,32,"[[-124.7508883  -123.13159116 -124.70531406 ...   93.65377018
    97.90215439    0.        ]
 [ 123.89357999  127.09953775  130.98661248 ...   64.68795544
    65.6930879     0.        ]
 [ -23.46755124  -29.92824231  -37.35363408 ...  -14.90422306
   -10.77543501    0.        ]
 ...
 [  -1.91110325    0.73409388    1.39619156 ...   -7.36694638
    -6.51132795    0.        ]
 [  -2.19386931    0.74265789    2.40967152 ...   -7.86920726
    -6.93174048    0.        ]
 [  -6.85584065   -5.04481008   -4.36067406 ...   -3.58218893
    -3.25866506    0.        ]]",airplane
36,36,"[[ -80.35655834  -74.65957813  -73.29658851 ... -200.02413711
  -207.64438934    0.        ]
 [ 114.75550142  120.70966271  127.18151214 ...  144.07153682
   140.12357539    0.        ]
 [ -29.69180722  -31.57075999  -35.20468079 ...  -47.37853674
   -49.80817412    0.        ]
 ...
 [  -7.57504477   -4.25789915   -2.22344145 ...   -2.88354451
    -0.80053567    0.        ]
 [   0.69426505    1.67558687   -0.22032772 ...   -4.35406481
     0.76752512    0.        ]
 [   1.94048039    0.89145033    0.69002009 ...    0.57784403
     4.14112231    0.        ]]",airplane
11,11,"[[-276.33652808 -277.48458648 -279.42608962 ... -257.51968597
  -238.84662462    0.        ]
 [ 214.95028991  223.28416778  219.93441524 ...  231.42200765
   206.11133202    0.        ]
 [ -30.39984883  -37.9161099   -39.91047536 ...  -40.65509972
   -21.6216467     0.        ]
 ...
 [  -8.64412138   -5.84659311   -8.64021492 ...   -0.70512649
    -1.6102618     0.        ]
 [ -10.26594466   -6.0570887    -4.57371014 ...   -3.1029053
    -4.0270132     0.        ]
 [  -4.50697543   -5.22281674   -3.37956452 ...   -5.42659642
    -4.94015202    0.        ]]",airplane
4,4,"[[-245.20263645 -262.30618224 -310.19792169 ... -363.41267597
  -348.37879262    0.        ]
 [ 187.75255284  212.10434833  270.57562814 ...  245.04599986
   232.2076304     0.        ]
 [  34.00273925   19.56820001  -22.4589159  ...    1.38403904
    12.32360966    0.        ]
 ...
 [  -4.57930265   -2.86564164   -2.53847579 ...    0.60892148
    -0.6915104     0.        ]
 [   0.38741298   -2.85360469   -1.41456136 ...    4.39867254
     1.99605046    0.        ]
 [  -1.62660402   -3.83247422   -3.76107606 ...    7.13027265
     9.00945119    0.        ]]",airplane
28,28,"[[   3.00763059   -2.03720433   -8.73933315 ... -139.83603453
  -138.03285486    0.        ]
 [ 145.86264967  153.63123315  156.63722346 ...  194.88025448
   190.51155692    0.        ]
 [ -20.10143965  -30.70584783  -52.38723418 ...  -46.09614733
   -43.62298112    0.        ]
 ...
 [   4.62829152    1.75671988   -7.17739767 ...   -5.28993019
    -5.27365555    0.        ]
 [   5.74278575    3.11883397   -3.2059654  ...   -4.06151419
    -3.70344638    0.        ]
 [  -2.99888245   -5.36281998   -5.13759116 ...   -4.11665285
    -0.4002781     0.        ]]",airplane
7,7,"[[-2.30474604e+02 -2.25748464e+02 -2.26840694e+02 ... -3.04009974e+01
  -3.39557154e+01  0.00000000e+00]
 [ 1.58381901e+02  1.77208663e+02  1.87088171e+02 ...  1.08685671e+02
   1.05504809e+02  0.00000000e+00]
 [-4.29664833e+01 -4.55717886e+01 -5.02480790e+01 ... -2.03999496e+01
  -2.33301730e+01  0.00000000e+00]
 ...
 [-3.89164417e+00 -2.15575545e+00 -1.64248726e-02 ... -2.30000140e+00
  -3.14418546e+00  0.00000000e+00]
 [-6.09792160e-01 -4.65235911e+00 -1.83003729e+00 ... -5.20340250e+00
  -6.79581864e+00  0.00000000e+00]
 [ 3.38394660e+00 -3.89747056e+00 -4.39533809e+00 ... -1.09570846e+00
  -2.32231784e+00  0.00000000e+00]]",airplane
2,2,"[[-9.66332069e+01 -9.99334122e+01 -1.11669684e+02 ... -1.22326930e+02
  -1.25237931e+02  0.00000000e+00]
 [ 1.96401150e+02  2.04648080e+02  2.09270528e+02 ...  1.88391153e+02
   1.86229401e+02  0.00000000e+00]
 [-3.16380124e+01 -4.00244512e+01 -5.62642357e+01 ... -3.12377934e+01
  -2.36833015e+01  0.00000000e+00]
 ...
 [ 1.02589767e+00 -2.09047574e-01 -1.75531756e+00 ...  6.40555698e+00
   9.82125479e+00  0.00000000e+00]
 [-1.62548272e+00  7.00630244e-02  1.94228570e+00 ...  1.20717261e+00
   2.23723277e+00  0.00000000e+00]
 [ 1.60982553e+00  3.82970535e+00  3.16950578e+00 ...  1.35188428e+00
   1.24936333e+00  0.00000000e+00]]",airplane
